G,Num_obs,rms,U,M,Peri,Node,i,e,n,a,Tp,Perihelion_dist,Synodic_period,Orbit_type_Apollo,Orbit_type_Atira,Orbit_type_Object with perihelion distance < 1.665 AU
0.15,11,0.46,9.0,40.5841,348.14675,73.0401,10.79731,0.41331619999999997,1.58568773,0.7283234,2459861.90599,0.4272955,1.6424602,0,0,0
0.15,22,0.25,5.0,320.46833,2.9632300000000003,224.28762,14.24835,0.0236834,0.77601726,1.1727942,2459938.44174,1.1450184,4.702541,0,0,0
0.15,29,0.18,6.0,275.19728,147.54858,267.04231,0.339,0.5389967,0.46185501,1.6575461,2460071.1133,0.7641342,1.8818188999999999,1,0,0
0.15,34,0.28,1.0,10.35495,281.11657,254.80925,20.48481,0.4887627,0.39151758000000003,1.8505544999999999,2459861.05176,0.9460725,1.6590205,1,0,0
0.15,142,0.33,1.0,344.45126,169.47114,265.02102,38.02993,0.36052649999999997,0.41760154,1.7726704,2459924.73344,1.1335757,1.7352059999999998,0,0,0
0.15,587,0.6900000000000001,0.0,25.27301,96.63459,197.93151,24.38714,0.3766815,0.38777452,1.8624439,2459822.3255,1.1608957,1.6486334,0,0,0
0.15,65,0.54,5.0,356.30597,189.11037,255.11685,4.48284,0.4973141,0.34658099000000003,2.0072412,2459898.15849,1.0090118,1.5423575999999999,0,0,0
0.15,183,0.81,0.0,345.75136,67.18301,81.30111,20.389310000000002,0.24096489999999998,0.6228378800000001,1.3579571,2459910.37697,1.0307371,2.7168955,0,0,0
0.15,44,0.39,4.0,114.87678,325.9301,196.7617,6.3329,0.5957431,0.35303242,1.9827121,2459562.0999,0.8015249999999999,1.5580876,1,0,0
0.15,65,0.31,3.0,217.08716,20.09062,322.8167,1.7689300000000001,0.4972431,0.30524724000000003,2.1845814,2460355.68723,1.0983133999999999,1.4486552,0,0,0
0.15,83,0.55,4.0,133.51985,202.86757,0.738,1.9926300000000001,0.5145231,0.35502911,1.9752713,2459511.41857,0.9589485999999999,1.5630212,1,0,0
0.15,33,0.36,5.0,258.29344,179.91516,214.40387,8.48042,0.4899782,0.35008039,1.9938425,2460178.02352,1.0169031,1.5508503,0,0,0
0.15,83,0.35000000000000003,3.0,322.11135,93.78853,180.09559,11.42039,0.2025313,0.90630063,1.0575182,2459929.30583,0.8433377,12.4277506,1,0,0
0.15,20,0.25,8.0,201.32656,39.6492,359.11191,21.26736,0.4532197,0.91345505,1.0519892,2460061.2069,0.575207,13.6600286,1,0,0
0.15,88,0.9,0.0,227.45371,101.57754,248.19927,28.8796,0.3169942,0.50693648,1.5577592999999998,2460148.96532,1.0639586,2.0590495,0,0,0
0.15,153,0.49,1.0,314.82953,45.66133,78.59177,26.89831,0.4895717,0.30392673000000003,2.1909045,2460036.12291,1.1182997,1.445849,0,0,0
0.15,33,0.22,7.0,183.59872,43.33473,333.55593,24.45222,0.2533263,0.55114079,1.4733106999999999,2460207.56578,1.1000824,2.268545,0,0,0
0.15,35,0.8300000000000001,7.0,42.3698,343.47918,89.00446,4.20404,0.3213995,0.57660922,1.4296015,2459814.01904,0.9701282999999999,2.4098078,1,0,0
0.15,22,0.25,8.0,246.7266,9.04797,31.01697,30.67205,0.27053000000000005,0.52936193,1.5134482999999999,2460101.48102,1.1040151,2.1602561,0,0,0
0.15,39,0.74,5.0,10.94734,341.16047,16.26568,13.30129,0.5898068,0.21667008000000001,2.745386,2459836.97459,1.1261387,1.2817785,0,0,0
0.15,62,0.45,6.0,280.74764,322.83834,356.20583,3.96985,0.24446559999999998,0.6490387200000001,1.3211607,2460009.60729,0.9981823999999999,2.9283975,1,0,0
0.15,16,0.35000000000000003,6.0,263.50707,156.32242,343.68412,6.33541,0.4370152,0.34797791,2.0018657,2460164.79614,1.12702,1.5457366000000001,0,0,0
0.15,65,0.59,6.0,145.80428,252.84715,355.01617,7.71034,0.2289303,0.83416351,1.11764,2459712.70899,0.8617783,6.5080584,1,0,0
0.15,217,0.6900000000000001,0.0,204.67234,44.26341,254.02197,7.19256,0.4125946,1.32889836,0.8193602,2460004.38454,0.48129659999999996,2.8710582000000002,0,0,0
0.15,84,0.33,1.0,249.33526,252.28836,157.14899,7.32614,0.5680746,0.36646549,1.9339593,2460189.47869,0.8353261,1.5918923,1,0,0
0.15,83,0.38,1.0,30.65469,332.20317,74.45313,9.04598,0.2883866,0.54549576,1.4834576,2459831.30397,1.0556483,2.2394477999999998,0,0,0
0.15,9,0.72,8.0,71.87752,272.33869,310.09627,16.78246,0.38346739999999996,0.75023628,1.1995104,2459791.69348,0.7395373,4.187457,1,0,0
0.15,42,0.24,5.0,162.32981,3.17011,359.78419,3.35051,0.1003361,0.75794595,1.1913624,2459673.32929,1.0718257,4.329264,0,0,0
0.15,64,0.76,4.0,22.40689,115.3739,201.50339,2.87165,0.5087053,0.25215393,2.4813739999999997,2459798.63804,1.2190859,1.3437898,0,0,0
0.15,231,0.5700000000000001,0.0,150.2353,310.11515,45.1828,9.9231,0.3486614,0.57623062,1.4302276,2459626.77921,0.9315624,2.4075793,1,0,0
0.15,35,0.21,3.0,214.87337,255.08213,316.89236,2.6445600000000002,0.09942369999999999,0.89747792,1.0644376,2460049.20496,0.9586072999999999,11.1835954,1,0,0
0.15,43,0.37,5.0,167.46071,192.67363,152.9392,4.28324,0.6264474,0.26075393,2.4265103,2459245.28253,0.9064291999999999,1.3597332,1,0,0
0.15,37,0.62,5.0,258.5424,94.29199,46.84266,11.526440000000001,0.5655118,0.59605294,1.3983402,2460057.71576,0.6075623,2.5300876,1,0,0
0.15,27,0.43,,239.53756,294.77093,347.39066,8.52697,0.2880413,0.71504709,1.2385483,2460055.96786,0.8817952,3.6428357,1,0,0
0.15,125,0.7000000000000001,4.0,88.50745,316.6384,133.32906,2.29626,0.5500941,0.28026284,2.3125565999999997,2459571.69837,1.0404329,1.3973415999999999,0,0,0
0.15,18,0.75,8.0,231.70475,21.31594,29.59923,4.48105,0.7305906999999999,0.33828046,2.0399434,2460266.75712,0.5495797,1.5225803,1,0,0
0.15,75,0.42,6.0,111.00175,145.82892,169.99422,3.84615,0.2959756,0.60794814,1.3800401,2459704.91575,0.9715819,2.6097782,1,0,0
0.15,56,0.35000000000000003,3.0,295.4307,267.84642,11.88014,23.09279,0.0584526,0.78429664,1.1645259000000001,2459969.82766,1.0964563,4.8959443,0,0,0
0.15,10,0.92,9.0,216.65386,311.15973,234.76408,11.37955,0.41105389999999997,0.36728954,1.9310654999999999,2460277.78107,1.1372935,1.5940139,0,0,0
0.15,34,0.22,7.0,231.19104,113.10955,172.46354,3.84113,0.5493488,0.49656282,1.5793798,2460146.90115,0.7117494,2.0153728,1,0,0
0.15,88,0.9,0.0,321.92073,128.57963,3.83339,43.85298,0.4397119,0.52695482,1.5180536999999998,2459959.76288,0.8505474,2.1489186,1,0,0
0.15,20,0.45,8.0,49.59469,62.97767,222.17127,19.32833,0.2198328,0.64417553,1.3278017,2459810.51059,1.0359073,2.8866871,0,0,0
0.15,82,0.38,1.0,269.35753,87.14278,339.31155,4.56505,0.4529338,0.57459088,1.4329473,2460045.25134,0.783917,2.3979744,1,0,0
0.15,19,0.74,6.0,162.34372,104.97384,310.13876,26.54369,0.3357828,0.45294344000000003,1.6792167,2459529.08056,1.1153646,1.8503357,0,0,0
0.15,136,0.9400000000000001,0.0,178.27018,264.89461,169.93115,35.75099,0.301655,0.52822826,1.5156128999999998,2459550.01294,1.0584207,2.1549017,0,0,0
0.15,21,0.32,4.0,348.63288,56.23993,12.09762,7.993510000000001,0.2639285,0.66072192,1.3055402,2459904.70409,0.9609709,3.0337052,1,0,0
0.15,59,0.43,3.0,201.04382,187.5354,219.09293,6.15885,0.4833241,0.25498292,2.4629862,2460510.89937,1.2725656,1.348993,0,0,0
0.15,282,0.58,0.0,224.81112,15.32541,107.19502,4.04122,0.19260149999999998,0.63103094,1.3461773,2460101.73496,1.0869015,2.7796742,0,0,0
0.15,30,0.42,8.0,57.89756,70.58921,214.76175,7.81344,0.7885857,0.36809411000000003,1.9282506,2459730.20989,0.40765979999999996,1.5960907,1,0,0
0.15,129,0.63,0.0,300.42764,190.40232,353.22176,10.56335,0.6205495999999999,0.37477039,1.9052817,2460046.45699,0.7229599,1.6135356,1,0,0
0.15,89,0.66,7.0,91.83162,147.18082,98.45459,12.6378,0.28086269999999997,0.5834852500000001,1.418348,2459730.11534,1.019987,2.4510139,0,0,0
0.15,25,0.28,7.0,94.73728,349.33111,150.16311,27.21968,0.26533989999999996,0.5602211,1.4573474,2459718.39305,1.070655,2.3169692,0,0,0
0.15,67,0.48,6.0,68.17095,208.47682,48.74017,13.79152,0.23822359999999998,0.64363517,1.3285448,2459781.58447,1.0120541,2.8821255,0,0,0
0.15,49,0.29,9.0,98.6551,2.28804,143.23043,64.44908,0.23780769999999998,0.59735063,1.3963142,2459722.34557,1.0642599,2.5385444,0,0,0
0.15,679,0.55,0.0,55.11262,43.5591,26.36961,3.62128,0.4555333,0.3580925,1.9639898,2459733.5939,1.069327,1.5706516,0,0,0
0.15,291,0.78,0.0,112.33054,209.38171,30.90358,30.2746,0.4132064,0.76605763,1.1829374,2459740.86541,0.6941400999999999,4.4892161,1,0,0
0.15,19,0.2,7.0,68.30158,324.06157,94.30709,1.98673,0.6630032,0.27320042,2.352241,2459637.49458,0.7926977,1.3834891,1,0,0
0.15,79,0.36,3.0,207.75407,186.7288,60.44977,8.63234,0.6255360999999999,0.28166696,2.3048648,2460428.01765,0.8630886999999999,1.4001288,1,0,0
0.15,59,0.38,2.0,121.1412,149.59808,84.7394,0.7457600000000001,0.2931587,0.7288337500000001,1.2228797,2459721.2876,0.8643818999999999,3.8384258,1,0,0
0.15,14,0.49,8.0,213.58025,53.25039,21.34071,1.5684300000000002,0.3875846,0.54391398,1.4863322,2460156.69656,0.9102526999999999,2.2314282,1,0,0
0.15,181,0.71,0.0,143.29108,259.10016,96.8335,6.02778,0.5098479,0.35634904,1.9703906,2459485.39117,0.9657910999999999,1.5662998,1,0,0
0.15,23,0.88,7.0,7.9847,140.3153,213.33386,7.2565,0.6679204,0.21839324000000002,2.7309259,2459850.93888,0.9068847999999999,1.2846574,1,0,0
0.15,76,0.49,6.0,274.47372,267.11611,355.3729,3.26281,0.7094775999999999,0.27587117,2.3370348,2460197.52262,0.6789609999999999,1.3886952,1,0,0
0.15,19,0.32,8.0,65.53092,293.73069,54.1201,13.5541,0.35859759999999996,0.61342542,1.3718129000000001,2459780.67214,0.8798841,2.6481854,1,0,0
0.15,15,0.41000000000000003,7.0,228.34906,330.01665,19.27929,3.86498,0.38420309999999996,0.5154472999999999,1.5405644,2460142.91106,0.9486747999999999,2.0963224,1,0,0
0.15,57,0.35000000000000003,3.0,21.99447,147.94304,64.92329,20.95559,0.40764819999999996,0.44947369000000004,1.6878475,2459838.56616,0.9997995,1.8383607,1,0,0
0.15,93,0.64,4.0,18.49514,20.44951,304.71893,10.62253,0.5382446,0.21678749,2.7443947,2459802.18536,1.2672391,1.2819742,0,0,0
0.15,31,0.30000000000000004,6.0,328.42146,145.91087,24.77947,4.01213,0.6541043999999999,0.32930689,2.0768359,2459983.39398,0.7183684,1.5017621,1,0,0
0.15,27,0.8200000000000001,7.0,96.83358,82.00168,93.003,4.21779,0.3729154,0.6867354999999999,1.2723592,2459746.49436,0.7978769,3.2977562,1,0,0
0.15,256,0.65,0.0,164.86673,64.54153,13.88515,25.83687,0.4657265,0.67245375,1.2903111,2459642.32813,0.689379,3.1473586,1,0,0
0.15,20,0.49,8.0,263.0685,71.4017,168.04617,26.20782,0.1577133,0.75714192,1.1922057,2460015.5229,1.004179,4.3140278,0,0,0
0.15,22,0.78,8.0,24.86927,83.49469,220.22316,7.93854,0.444849,0.71914963,1.2338335,2459852.9185,0.6849639,3.6989221,1,0,0
0.15,91,0.44,1.0,145.09085,284.63552,130.83121,2.7920800000000003,0.46717129999999996,0.25907095,2.4370077,2459327.45698,1.2985076,1.3565833999999999,0,0,0
0.15,26,0.43,8.0,213.83061,10.05761,252.9267,7.7405,0.30829419999999996,1.40300116,0.7902490999999999,2459991.68338,0.5466198999999999,2.3613388,0,0,0
0.15,51,0.93,0.0,131.48955,82.53732,263.49702,4.76709,0.5125292,1.0681527100000001,0.9477937,2459764.40004,0.4620218,11.9402405,0,0,0
0.15,90,0.53,1.0,270.9934,195.27925,354.30119,13.52535,0.4939925,0.6658474600000001,1.2988317,2460021.17417,0.6572186,3.0823338,1,0,0
0.15,19,0.33,8.0,199.95683,288.34817,20.28669,1.46314,0.7683924999999999,0.23041103000000002,2.6351209,2460582.09865,0.6103138,1.3051007000000001,1,0,0
0.15,24,0.71,6.0,206.16995,197.65712,183.98028,0.7275400000000001,0.5426723,0.24903037,2.5020799,2460505.2162,1.1442704,1.3380912999999999,0,0,0
0.15,30,0.85,7.0,102.41128,213.04688,3.88484,32.88704,0.5906361,0.18575231,3.0421449,2459336.1675,1.2453443,1.2322324,0,0,0
0.15,95,0.64,7.0,10.48006,315.0319,30.56835,5.35307,0.6480127999999999,0.24897177,2.5024725,2459845.40662,0.8808383,1.3379848,1,0,0
0.15,62,0.49,0.0,117.64394,247.77484,252.68957,19.19787,0.1843351,0.7450053999999999,1.2051185,2459729.58982,0.9829728999999999,4.0964195,1,0,0
0.15,997,0.6000000000000001,0.0,61.09865,343.75166,62.63166,7.41152,0.0825303,0.7478582500000001,1.2020518,2459805.80183,1.1028461,4.1455737,0,0,0
0.15,43,0.62,7.0,194.66315,0.7252400000000001,212.23467,3.62298,0.4903259,1.8002729400000002,0.6692327,2459979.33988,0.34109059999999997,1.2098315,0,1,0
0.15,59,0.68,7.0,295.28685,159.54968,67.04878,2.18516,0.23605179999999998,1.07639513,0.9429491,2459947.62026,0.7203643,10.8562168,0,0,0
0.15,971,0.62,0.0,80.55105,341.63137,67.63634,10.0881,0.7185218999999999,0.39124031000000004,1.8514287,2459681.61362,0.5211366,1.6582466,1,0,0
0.15,7,0.06,8.0,219.26181,278.74676,162.291,6.32815,0.6432277,0.50367096,1.5644851,2460166.9249,0.5581649,2.0450978,1,0,0
0.15,43,0.36,3.0,49.03334,49.59584,37.26895,0.99106,0.171032,0.83246622,1.1191586,2459828.5987,0.9277466999999999,6.4359301,1,0,0
0.15,15,0.30000000000000004,7.0,351.22567,127.46904,307.64849,7.23101,0.5264177,0.36012535,1.9565918999999998,2459911.86466,0.9266072999999999,1.5757563,1,0,0
0.15,61,0.72,4.0,73.50328,163.16646,270.59517,12.72958,0.5280398,0.21662303,2.7457836,2459548.18571,1.2959006,1.2817001000000001,0,0,0
0.15,39,0.52,8.0,316.99519,243.88224,5.84448,35.56282,0.5222557999999999,0.5483546300000001,1.478297,2459965.92518,0.7062478,2.25409,1,0,0
0.15,561,0.8200000000000001,0.0,288.9633,262.93019,139.53734,37.75026,0.2528053,0.58796889,1.4111282,2460008.31712,1.0543875,2.4786509,0,0,0
0.15,58,0.66,7.0,63.00482,247.1129,297.67302,7.59997,0.2474054,0.77236731,1.1764861,2459805.92635,0.8854171,4.6220499,1,0,0
0.15,276,0.74,0.0,180.61025,25.35737,294.69467,32.99911,0.5417268,1.19409178,0.8799220999999999,2460037.73113,0.40324469999999996,4.7274937,0,0,0
0.15,52,0.45,5.0,167.06979,74.84353,85.87076,3.44775,0.0673605,0.94720874,1.0268466,2459711.11882,0.9576777,25.6676161,1,0,0
0.15,89,0.4,3.0,139.64533,268.65506,215.44925,3.53447,0.5489828999999999,0.35965487,1.9582978999999998,2459499.22399,0.8832258,1.5745719,1,0,0
0.15,12,0.25,7.0,222.01094,222.84229,7.7785,5.10047,0.2603433,0.63947659,1.3342984,2460103.28441,0.9869228,2.847498,1,0,0
0.15,62,0.38,2.0,216.85958,108.91001,182.4639,13.82543,0.24432869999999998,0.46368998,1.6531702,2460196.19859,1.2492533,1.8884351,0,0,0
0.15,24,0.24,1.0,32.93085,205.52355,117.2795,6.5821000000000005,0.3947099,0.33103114,2.0696178,2459788.02037,1.2527192,1.505718,0,0,0
0.15,45,0.8,6.0,181.74911,149.05618,342.98625,5.70173,0.25264949999999997,0.66832039,1.2956258,2460154.21476,0.9682866,3.1063571,1,0,0
0.15,40,0.47000000000000003,7.0,112.95412,184.19863,350.9504,9.37439,0.2199479,1.28493192,0.8379458999999999,2459799.5933,0.6536415,3.2927763,0,0,0
0.15,66,0.66,4.0,188.75018,5.64125,64.36344,4.15645,0.5509103,0.25483836,2.4639176,2460559.49404,1.10652,1.3487261,0,0,0
0.15,86,0.8300000000000001,3.0,359.06466,321.0007,65.09177,1.57428,0.1525001,0.93591325,1.0350921,2459888.49939,0.8772405,19.8333565,1,0,0
0.15,54,0.39,4.0,186.08316,295.13599,5.98456,2.49565,0.3460085,1.00620544,0.9863058,2460060.34427,0.6450355999999999,47.8500348,0,0,0
0.15,68,0.35000000000000003,3.0,186.10129,358.69537,347.68292,6.73947,0.3861713,1.04630584,0.9609415,2460053.70257,0.5898534999999999,16.2378477,0,0,0
0.15,125,0.79,0.0,25.58832,203.77351,83.04216,13.73096,0.7094918,0.45703552000000003,1.6691783999999998,2459831.5124,0.48491000000000006,1.8646606000000001,1,0,0
0.15,14,0.75,9.0,46.85489,268.15448,149.7865,2.38606,0.1745064,0.8230809,1.1276500999999999,2459830.57377,0.9308679,6.0642794,1,0,0
0.15,24,0.26,7.0,67.54255,184.28923,130.69677,16.40496,0.3410397,0.41159849,1.7898646999999999,2459723.40182,1.1794498,1.7170591,0,0,0
0.15,37,0.74,5.0,114.79729,33.87478,16.31442,26.0554,0.49559919999999996,0.30578216,2.1820329,2459512.07812,1.1006191,1.449795,0,0,0
0.15,530,0.71,0.0,269.58234,242.91387,171.06326,2.88289,0.2332794,0.46909352,1.6404504,2460080.24976,1.2577671,1.908191,0,0,0
0.15,66,0.72,7.0,141.38156,325.82001,1.1983,4.41721,0.5628984,0.33004292,2.073747,2459459.12672,0.9064380999999999,1.5034482,1,0,0
0.15,47,0.33,6.0,199.82921,334.28408,29.99622,16.856090000000002,0.6158840999999999,0.26649998,2.3915048,2460488.51632,0.918615,1.3705981999999999,1,0,0
0.15,40,0.28,6.0,150.7396,165.48977,206.83859,5.7405,0.27355409999999997,0.5710235300000001,1.4389091999999999,2459623.51857,1.0452897,2.3773404,0,0,0
0.15,40,0.7000000000000001,8.0,116.08253,194.38723,343.1682,35.72211,0.3451131,0.49840175000000003,1.5754925,2459654.59042,1.0317694,2.0229797,0,0,0
0.15,85,0.30000000000000004,2.0,50.10992,134.98498,278.46296,33.46165,0.1007653,0.6198376800000001,1.3623355,2459806.65637,1.2250594,2.6946104,0,0,0
0.15,22,0.32,7.0,197.74119,211.5526,198.30294,0.2738,0.9150606,0.19732652,2.9219923999999997,2460709.78596,0.24819229999999998,1.250325,1,0,0
0.15,12,0.46,8.0,164.60738,136.10982,24.92422,1.0587,0.6402027,0.9649493100000001,1.0142221,2459716.91344,0.36491439999999997,47.7097168,1,0,0
0.15,38,0.25,5.0,337.76362,122.94484,202.65379,5.90607,0.3006136,0.46633343,1.6469169,2459935.18344,1.1518313,1.8980484,0,0,0
0.15,15,0.21,7.0,271.4283,75.29216,312.34527,6.01896,0.5153295,0.35966394,1.9582649,2460133.76241,0.9491132,1.5745947,1,0,0
0.15,76,0.65,1.0,216.44081,84.04595,179.80866,4.54234,0.0551614,0.73195958,1.2193957,2460083.62996,1.1521321,3.8857284,0,0,0
0.15,87,0.74,6.0,53.92897,124.10982,64.02275,30.92284,0.5920153,0.26177704,2.4201838,2459681.48889,0.987398,1.3616551000000001,1,0,0
0.15,69,0.36,3.0,29.59535,255.203,237.51385,2.82293,0.39977799999999997,0.63200014,1.3448007,2459840.67192,0.807179,2.7872928,1,0,0
0.15,40,0.39,2.0,86.78569,95.58865,220.78954,13.13743,0.4981561,0.24819609,2.5076837,2459537.83405,1.2584658,1.3365774,0,0,0
0.15,1665,0.5700000000000001,0.0,166.01504,75.29631,293.66618,34.59969,0.43452949999999996,0.35728964,1.9669309,2459422.8488,1.1122414,1.5686445999999998,0,0,0
0.15,42,0.2,1.0,359.94392,61.42828,38.51448,24.07781,0.48384279999999996,0.8488523,1.1047092,2459887.56607,0.5702035999999999,7.2070845,1,0,0
0.15,32,0.77,7.0,217.80295,311.94408,120.35976,8.6961,0.2935424,0.66639795,1.2981163,2460100.8816,0.9170640999999999,3.0876495999999998,1,0,0
0.15,135,0.42,4.0,82.31741,208.25056,182.20816,4.8293800000000005,0.2930857,0.56753665,1.4447968,2459742.45665,1.0213475,2.3575125999999997,0,0,0
0.15,45,0.29,6.0,108.26804,152.86457,175.35656,11.0431,0.5181004,0.30503058,2.1856157,2459532.55831,1.0532473,1.448194,0,0,0
0.15,90,0.74,0.0,135.66892,283.80416,102.03854,23.34726,0.5116488,0.29383657,2.240778,2459425.78432,1.0942866,1.4247598,0,0,0
0.15,21,0.46,8.0,247.58604,302.23962,232.2666,4.96645,0.6323319,0.93596396,1.0350547,2460007.60502,0.38055659999999997,19.8536226,1,0,0
0.15,160,0.54,2.0,64.25318,303.23798,246.11476,15.23876,0.1177588,0.76016438,1.1890434,2459802.97462,1.0490231,4.3718652,0,0,0
0.15,53,0.52,3.0,292.06908,218.28571,86.1936,2.93056,0.4430165,1.2258573,0.8646548,2459942.91503,0.4815985,4.1024305,0,0,0
0.15,336,0.64,5.0,0.22855000000000003,181.69162,218.14585,38.30881,0.5971968,0.25639034,2.4539645,2459886.60859,0.9884647999999999,1.3515966,1,0,0
0.15,22,0.36,8.0,144.70232,273.2578,131.87435,7.03891,0.5981974,0.69124744,1.2668164,2459678.16493,0.5090101,3.3483049,1,0,0
0.15,22,0.91,7.0,341.40124,263.18416,174.53805,8.25174,0.2589826,0.77661955,1.1721877,2459911.44836,0.8686115,4.7160949,1,0,0
0.15,26,0.58,8.0,157.31412,15.66879,42.09312,10.265,0.4948989,0.31407566000000003,2.1434492,2459386.62021,1.0826585,1.4677002,0,0,0
0.15,60,0.49,4.0,113.49558,2.5649800000000003,46.65201,2.99588,0.63034,0.2521985,2.4810816,2459437.4752,0.9171566,1.3438715,1,0,0
0.15,15,0.79,8.0,7.35761,26.501829999999998,359.04384,5.5886,0.4643114,0.37992331,1.8880149,2459868.13396,1.0113881,1.6272628999999998,0,0,0
0.15,96,0.68,6.0,207.81964,97.34872,52.21434,21.11123,0.1910056,0.84084199,1.1117141,2460068.4857,0.8993705,6.8082975999999995,1,0,0
0.15,56,0.39,2.0,323.89837,159.43471,240.66461,8.71118,0.6610906999999999,0.21892537,2.7264989,2460052.40387,0.9240358,1.285549,1,0,0
0.15,19,0.77,8.0,17.87236,151.18759,191.19016,5.92639,0.5201538,0.30846409,2.1693667,2459829.56014,1.0409624,1.4555372,0,0,0
0.15,70,0.46,6.0,322.66909,38.23726,282.42029,5.99804,0.2199689,1.23472787,0.8605086,2459917.73412,0.6712235,3.9563538,0,0,0
0.15,56,0.30000000000000004,4.0,316.84431,115.12746,86.41583,9.16173,0.4468794,0.33749141,2.0431217,2460015.37197,1.1300927,1.5207266,0,0,0
0.15,47,0.34,7.0,351.97188,298.54835,199.50055,19.39416,0.213052,1.03077001,0.9705729999999999,2459895.28847,0.7637904999999999,21.8236722,0,0,0
0.15,26,0.6000000000000001,7.0,25.3041,84.04583,205.73835,10.40526,0.5694488999999999,0.48016927000000004,1.6151262,2459834.8017,0.6953944,1.9500056,1,0,0
0.15,29,0.6000000000000001,6.0,289.89442,213.88944,8.95693,5.80571,0.5667956,0.27938528,2.3173966,2460138.42804,1.0039064,1.3956051999999999,0,0,0
0.15,80,0.61,5.0,33.18922,135.9324,172.11191,27.37472,0.3971768,0.48081045,1.61369,2459818.47233,0.9727697999999999,1.9524824,1,0,0
0.15,74,0.36,4.0,130.51322,57.54104,181.79398,6.75992,0.0414726,0.9443756400000001,1.0288993,2459749.29946,0.9862282,23.9039212,1,0,0
0.15,219,0.76,0.0,141.82808,245.79696,299.05991,5.89032,0.7383993,0.29539247,2.2329026,2459407.36551,0.5841289,1.4279715,1,0,0
0.15,229,0.48,2.0,125.7931,304.70861,57.92003,1.48134,0.26043849999999996,0.72456564,1.2276773,2459713.88825,0.9079429,3.7756666,1,0,0
0.15,617,0.28,0.0,242.55325,327.68067,7.48616,6.16502,0.4271928,0.30040611,2.2079888,2460278.45994,1.2647519,1.4384201,0,0,0
0.15,51,0.29,6.0,125.75011,79.15004,228.16212,3.6048400000000003,0.3933235,0.57616946,1.4303287999999998,2459669.24802,0.8677469,2.4072196999999997,1,0,0
0.15,44,0.62,7.0,260.51064,242.87553,196.31202,18.40807,0.2189649,0.77490787,1.1739131999999999,2460015.88864,0.9168674,4.6777826000000005,1,0,0
0.15,33,0.9400000000000001,6.0,238.46296,5.04251,219.27635,5.96025,0.6066034,0.36939057000000003,1.9237362,2460216.52048,0.7567913,1.5994487,1,0,0
0.15,16,0.19,8.0,177.1633,207.50653,167.79591,1.98847,0.43575369999999997,0.48717094,1.5996138,2459523.84261,0.9025761999999999,1.9773977,1,0,0
0.15,88,0.30000000000000004,4.0,273.743,127.62514,242.3275,6.6422,0.5747633,0.28700254000000003,2.2762094,2460188.04442,0.9679278,1.4108223,1,0,0
0.15,43,0.31,4.0,38.86053,148.82172,282.41052,9.93154,0.3245732,0.37439681,1.9065489,2459783.70496,1.2877342,1.6125494,0,0,0
0.15,57,0.49,6.0,212.58518,282.39575,13.69251,20.11143,0.41772909999999996,0.62027298,1.361698,2460125.16123,0.7928771,2.6978213,1,0,0
0.15,26,0.75,6.0,94.64634,334.38394,17.69725,21.39351,0.5147636,0.22794697,2.6540768999999997,2459472.28777,1.2878547,1.3008563,0,0,0
0.15,25,0.4,8.0,261.45601,141.00163,340.67104,15.97888,0.3494219,1.19053115,0.8816757,2459970.27313,0.5735989,4.8096373,0,0,0
0.15,33,0.33,7.0,14.44392,139.60868,255.81534,0.8988600000000001,0.3811171,0.83436793,1.1174574,2459870.18879,0.6915753,6.5168571,1,0,0
0.15,49,0.48,8.0,43.80285,20.25872,38.57851,9.06896,0.4654694,1.59186645,0.7264376,2459859.98334,0.38830309999999996,1.6257213,0,0,0
